word,neg_docs_with_word,pos_docs_with_word,neg_docs_without_word,pos_docs_without_word,neg_rate,pos_rate,doc_freq_total,odds_ratio_neg_vs_pos,log2_odds_neg_vs_pos,chi_square_df1,p_value,n_negative_docs,n_positive_docs,favours,p_value_fdr_bh,significant_5pct
indie,13,154,2111,6492,0.006120527306967985,0.02317183268131207,167,0.2686743193193078,-1.8960696639764385,25.053206224340524,5.576994424189739e-07,2124,6646,positive,7.3434749836656515e-06,True
obstacles,0,77,2124,6569,0.0,0.011585916340656035,77,0.01995004517191901,-5.647464176699045,24.826460936068496,6.273040267290858e-07,2124,6646,positive,8.18386036714305e-06,True
reminds,2,89,2122,6557,0.0009416195856873823,0.013391513692446585,91,0.08629935974626737,-3.5345063336649485,24.29599430405842,8.261067919986553e-07,2124,6646,positive,1.0630492400673605e-05,True
modest,0,75,2124,6571,0.0,0.011284983448690942,75,0.02048475761340027,-5.609305367594258,24.1760556056149,8.791858894338164e-07,2124,6646,positive,1.1181841943530418e-05,True
spectacle,0,75,2124,6571,0.0,0.011284983448690942,75,0.02048475761340027,-5.609305367594258,24.1760556056149,8.791858894338164e-07,2124,6646,positive,1.1181841943530418e-05,True
detailed,6,113,2118,6533,0.002824858757062147,0.017002708396027685,119,0.17661798359116615,-2.5012958463694392,24.172518523206566,8.808021029343988e-07,2124,6646,positive,1.1181841943530418e-05,True
battlefield,1,81,2123,6565,0.00047080979284369113,0.012187782124586218,82,0.05690483791517939,-4.13530487749712,23.856766883243886,1.0377642894755476e-06,2124,6646,positive,1.305738090446789e-05,True
gameplay,112,566,2012,6080,0.05273069679849341,0.08516400842612097,678,0.6000065784785076,-0.7369497763557211,23.736214859901484,1.1048387810999683e-06,2124,6646,positive,1.3778848410986829e-05,True
tension,6,111,2118,6535,0.002824858757062147,0.016701775504062592,117,0.1798410543038003,-2.475205696506779,23.54766468232295,1.2185723719421305e-06,2124,6646,positive,1.4805915815314041e-05,True
twists,1,79,2123,6567,0.00047080979284369113,0.011886849232621125,80,0.05835417675517902,-4.099020267889607,23.207886950036784,1.453997897476224e-06,2124,6646,positive,1.728459228825196e-05,True
leans,0,72,2124,6574,0.0,0.010833584110743304,72,0.021342141355775394,-5.55015125408241,23.20100843310976,1.4592078971713949e-06,2124,6646,positive,1.728459228825196e-05,True
demanding,1,78,2123,6568,0.00047080979284369113,0.011736382786638579,79,0.059106540547917676,-4.080538406344066,22.883590802782233,1.721149355472839e-06,2124,6646,positive,2.012960057694084e-05,True
neon,0,71,2124,6575,0.0,0.010683117664760758,71,0.021643924444583424,-5.529894079546447,22.876142158636362,1.7278321936406303e-06,2124,6646,positive,2.012960057694084e-05,True
realistic,9,125,2115,6521,0.00423728813559322,0.018808305747818235,134,0.2333535157408654,-2.0994108915505834,22.713119034618853,1.880794111510019e-06,2124,6646,positive,2.1821836597069113e-05,True
reinforces,0,70,2124,6576,0.0,0.010532651218778213,70,0.021954268755768985,-5.5093547072344204,22.551350566065146,2.046006423998443e-06,2124,6646,positive,2.3545708074551187e-05,True
drone,0,70,2124,6576,0.0,0.010532651218778213,70,0.021954268755768985,-5.5093547072344204,22.551350566065146,2.046006423998443e-06,2124,6646,positive,2.3545708074551187e-05,True
flavor,0,69,2124,6577,0.0,0.010382184772795667,69,0.022273543838499454,-5.488525072983542,22.226633629646688,2.4228943473738935e-06,2124,6646,positive,2.7459719197376413e-05,True
appeal,11,134,2113,6512,0.005178907721280603,0.02016250376166115,145,0.2634638538058138,-1.924323051477171,22.223857747008736,2.426399743792447e-06,2124,6646,positive,2.7459719197376413e-05,True
enjoy,55,331,2069,6315,0.025894538606403013,0.04980439362022269,386,0.5109186537067668,-0.9688344852038367,21.869041747736905,2.9190545620550845e-06,2124,6646,positive,3.2280638535851346e-05,True
joy,2,81,2122,6565,0.0009416195856873823,0.012187782124586218,83,0.09488608033991631,-3.3976597284239127,21.715770380392666,3.1618130090481746e-06,2124,6646,positive,3.4829154196947015e-05,True
inspired,1,74,2123,6572,0.00047080979284369113,0.011134517002708396,75,0.062317972575983364,-4.0042078915829995,21.587384032293183,3.380682798322238e-06,2124,6646,positive,3.6441462675846866e-05,True
edges,4,93,2120,6553,0.0018832391713747645,0.013993379476376768,97,0.14874279222310346,-2.7491083348763854,21.581007300554347,3.391941594146068e-06,2124,6646,positive,3.6441462675846866e-05,True
