word,neg_docs_with_word,pos_docs_with_word,neg_docs_without_word,pos_docs_without_word,neg_rate,pos_rate,doc_freq_total,odds_ratio_neg_vs_pos,log2_odds_neg_vs_pos,chi_square_df1,p_value,n_negative_docs,n_positive_docs,favours,p_value_fdr_bh,significant_5pct
because,189,497,1268,7836,0.12971859986273165,0.05964238569542782,686,2.353140158815362,1.2345872535863431,93.4605910373665,4.143694173918788e-22,1457,8333,negative,1.5781555239524984e-20,True
use,122,257,1335,8076,0.08373369938229239,0.030841233649345975,379,2.876988728268021,1.524559568764484,93.23012547961366,4.655409258152021e-22,1457,8333,negative,1.748073391863843e-20,True
start,102,193,1355,8140,0.07000686341798215,0.023160926437057482,295,3.181225498185686,1.6695826395868771,93.1259036626576,4.907126757354762e-22,1457,8333,negative,1.816999990987194e-20,True
member,25,9,1432,8324,0.017158544955387784,0.001080043201728069,34,15.598401763571232,3.9633263107766687,92.6369123726086,6.2824669531382e-22,1457,8333,negative,2.2633860671711408e-20,True
failed,25,9,1432,8324,0.017158544955387784,0.001080043201728069,34,15.598401763571232,3.9633263107766687,92.6369123726086,6.2824669531382e-22,1457,8333,negative,2.2633860671711408e-20,True
mobs,31,18,1426,8315,0.02127659574468085,0.002160086403456138,49,9.925569102225253,3.311149824413749,91.00414814575583,1.4337123749404681e-21,1457,8333,negative,5.096369588788384e-20,True
stuck,55,66,1402,8267,0.03774879890185312,0.007920316812672508,121,4.919745888786136,2.298583800431238,90.39387455596888,1.9516942359732126e-21,1457,8333,negative,6.846337938295506e-20,True
bar,26,11,1431,8322,0.017844886753603295,0.0013200528021120844,37,13.397090312685082,3.7438477935344587,89.94517798683367,2.448515302551976e-21,1457,8333,negative,8.477586748835803e-20,True
should,105,207,1352,8126,0.0720658888126287,0.02484099363974559,312,3.054925506090907,1.6111372005665714,89.6425768430525,2.853173249344522e-21,1457,8333,negative,9.751999849682688e-20,True
hub,28,14,1429,8319,0.019217570350034317,0.0016800672026881075,42,11.439049100843073,3.51589522440611,89.29236758831239,3.405705532974298e-21,1457,8333,negative,1.1493178418872758e-19,True
okay,48,51,1409,8282,0.032944406314344546,0.0061202448097923915,99,5.5338944816209015,2.4682951354018643,89.14400620533425,3.670935722658254e-21,1457,8333,negative,1.2233393295758634e-19,True
connects,20,4,1437,8329,0.013726835964310227,0.0004800192007680307,24,26.39686956521739,4.722294943769557,88.9894907931439,3.96915508904634e-21,1457,8333,negative,1.3063910453577214e-19,True
