appid,game_name,review_text,voted_up,votes_up,weighted_vote_score,timestamp
3615160,Teddy's Haven - A Fantasy Inspired Shop Simulator,"Performance is terrible, how this game is so positive. Running a 7800XT with 5800X3D. I get that my system is a bit old now but surely this game should run ok?",False,1,0.4784313738346099,1764193810
3615160,Teddy's Haven - A Fantasy Inspired Shop Simulator,"Teddy’s Haven gets old fast. Day 1 plays exactly the same as day 100, with no meaningful progression, challenge, or variation to keep things interesting. Once you’ve seen the core loop, you’ve seen the entire game.

The “crafting” system is especially bad — shallow, unrewarding, and barely deserves to be called crafting at all. It feels tacked on rather than thought through.

To top it off, the game has a very strong AI-generated feel. Assets, presentation, and overall design lack cohesion and originality, giving the impression that quantity was prioritised over quality.

Ironically, I’m writing this review using AI — much like it feels the developer used AI for every asset in the game.",False,6,0.4618905186653137,1765734120
3615160,Teddy's Haven - A Fantasy Inspired Shop Simulator,"So I played for a while now. TLDR: not there yet, but might have potential. Feels like pre-alpha.

I am totally fine with being cozy but the game introduces levels and skills which are so grindy I get flashbacks to the very first mmos. 
You level harvesting to harvest a bit faster and a number goes up. To harvest you click on the harvestable environment which is always in the exact same location.
Now replace harvesting with any other skill and that is about it.

This needs a lot of work in terms of story or progression to have a reason to be.

There is no life in entities. Cows, sheep, dragons and your little helpers all just exist and stare at you. No interaction. Just like a t-posed placeholder.

Performance is aweful. I have a solid system 9800X3D + RX9070XT and GPU is running higher than cyberpunk on epic with noisy coils and all. This is inacceptable considering how the game looks, feels and that the world is tiny. Like run across in 30 seconds.

So yeah... I wish the game the best, but it has a long way to go.",False,2,0.4933519661426544,1769626819
3615160,Teddy's Haven - A Fantasy Inspired Shop Simulator,"oh my god this game is so bad. horribly optimized, lags me out all the time. nothing feels alive, y'know? and the water is just a floor. i pray i can get a refund",False,0,0.4379561841487884,1767701802
3615160,Teddy's Haven - A Fantasy Inspired Shop Simulator,"Bumped up the res as high as it would go. 4k. dint seem to change anything, graphics are blurry. Slightly unfocused. Game play video is actually better.",False,0,0.4005762636661529,1768761915
3615160,Teddy's Haven - A Fantasy Inspired Shop Simulator,"This is what passes for ""Overwhelmingly Positive"" is it?

The modelling work is good, but everything else is amateurish jank.  Movement is...basic.  Animations are barely animated.  Sound design is basically nonexistent.  

It's just basic, bland, childish nothing.  And I have to say, the whimsy of a magical world is lost when you have to work register.  Seriously, counting change?  That's the kind of thing a 6 year old thinks is fun because they haven't had to do it for an 8 hour shift with a manager watching over their shoulder.

It feels like it was just churned out as fast as possible, ticking as many boxes as it could, but has no soul or personality to it.  Too bad.",False,4,0.3818545043468475,1767503232
3615160,Teddy's Haven - A Fantasy Inspired Shop Simulator,"As far as early access games go, it feels very fleshed out. Well made, clearly a lot of thought put into the idea, and time put into the development/updates! The reviews speak for themselves, that is why I purchased based off of the largely positive reviews overall.

However, you are kind of forced to explore the game's Discord server in order to get quick assistance, have your content seen if you want to make suggestions. Posts can/will be deleted/pruned if you broke even the slightest of rules including spoiler faux-pas (what constitutes a spoiler anyway? staff decide).

I will continue playing (as I have indeed paid for this product and that is my right). I can't in good faith leave a positive recommended review. Watching guidelines so I will say no more.

Possibly better to avoid the third party Discord server and stick to Steam for discussions/help/suggestions, etc.

Best of luck.",False,0,0.3751639723777771,1769528095
3615160,Teddy's Haven - A Fantasy Inspired Shop Simulator,not giving proper requirements made me purchase this game,False,0,0.3790924847126007,1767105584
3615160,Teddy's Haven - A Fantasy Inspired Shop Simulator,keeps crashing,False,0,0.42842498421669,1766943462
2907010,HIDDEN CATS: The last of cats,"The problem with this game is that the shapes that look like cats are not cats, but other shapes that look nothing like cats are cats.  The Extra level is the worst.  It's just ridiculously hard.  I had to random click to get them, and that isn't fun.",False,2,0.5509125590324401,1745623616
2907010,HIDDEN CATS: The last of cats,"This game is definitely one of the more challenging hidden cat games. I would go into detail as to why I disliked the DLC map, but Guerilla Grue did an excellent job of explaining the issues, so go read their review next. Just know that, by the end of it, I found myself clicking on every vaguely cat-shaped blob (good thing the game doesn't penalize you for too many incorrect clicks) and using every hint once the timer was up (and the game would pause if you were in another window, so you HAD to keep the game in the foreground while you waited).",False,0,0.5,1720659606
2907010,HIDDEN CATS: The last of cats,"New negative review:
Dev deleted my community posts because they can't face the truth. This whole freemium honey pot scheme was crated to push new ""updates"" as paywalled DLCs. They are talking half truths even in their announcements to make people buy the DLC. Instead of being honest and saying they created a new DLC you can buy, they say to enjoy the new level of the game, that is clearly not available as a normal game update.

Enjoy my money I've paid on all of your games. Too bad this company is turning into a freemium milking company with a childish behavior of deleting inconvenient posts. It was good while it lasted.

Old positive review:
+ Simple gameplay and progression, similar to Find All 1
+ Like the Find All 3 & 4, it has a timer-based hinting system, useful in finding that last missing cat
+ Fun, but not as fun as Find All series
+ Relaxing music
+ FREE
+ GNU/Linux support
+ no 3rd party spyware EULA

- no Steam Cloud
- the quality of the drawing was a bit annoying: some proportions didn't seem right and some cats looked a bit too sketchy for my taste. Some cats didn't look like cats at all, more like dogs and foxes; there was one cat that seemed like a bat
- the cat meows are quite boring and repetitive. It felt like they only recorded one meow and then just changed the speed to make it sound different. Cats have a wide range of ""vocabulary"", they could have added some purrs and fighting meows, at least
- for a free game, I shouldn't complain much, but I don't like the freemium schemes, luring people into a game, then give more content than the original through a DLC. This game was designed like that from the start, both the free game and the DLC were released on the same day. The DLC is pretty cheap, but let's say it was not quite what I was expected. I'll make a DLC review separately

Overall, HIDDEN CATS: The last of cats is a good game, it's also free (for real) and you can unlock all the achievements without buying the DLC. I'd say the DLC is more for the hard core fans of the hidden objects genre.",False,0,0.5161290168762207,1724770114
2907010,HIDDEN CATS: The last of cats,Whoever made the extra level is a troll,False,0,0.4761904776096343,1735967348
2907010,HIDDEN CATS: The last of cats,"The problem with this game is that the shapes that look like cats are not cats, but other shapes that look nothing like cats are cats.  The Extra level is the worst.  It's just ridiculously hard.  I had to random click to get them, and that isn't fun.",False,2,0.5509125590324401,1745623616
2907010,HIDDEN CATS: The last of cats,"This game is definitely one of the more challenging hidden cat games. I would go into detail as to why I disliked the DLC map, but Guerilla Grue did an excellent job of explaining the issues, so go read their review next. Just know that, by the end of it, I found myself clicking on every vaguely cat-shaped blob (good thing the game doesn't penalize you for too many incorrect clicks) and using every hint once the timer was up (and the game would pause if you were in another window, so you HAD to keep the game in the foreground while you waited).",False,0,0.5,1720659606
2907010,HIDDEN CATS: The last of cats,"New negative review:
Dev deleted my community posts because they can't face the truth. This whole freemium honey pot scheme was crated to push new ""updates"" as paywalled DLCs. They are talking half truths even in their announcements to make people buy the DLC. Instead of being honest and saying they created a new DLC you can buy, they say to enjoy the new level of the game, that is clearly not available as a normal game update.

Enjoy my money I've paid on all of your games. Too bad this company is turning into a freemium milking company with a childish behavior of deleting inconvenient posts. It was good while it lasted.

Old positive review:
+ Simple gameplay and progression, similar to Find All 1
+ Like the Find All 3 & 4, it has a timer-based hinting system, useful in finding that last missing cat
+ Fun, but not as fun as Find All series
+ Relaxing music
+ FREE
+ GNU/Linux support
+ no 3rd party spyware EULA

- no Steam Cloud
- the quality of the drawing was a bit annoying: some proportions didn't seem right and some cats looked a bit too sketchy for my taste. Some cats didn't look like cats at all, more like dogs and foxes; there was one cat that seemed like a bat
- the cat meows are quite boring and repetitive. It felt like they only recorded one meow and then just changed the speed to make it sound different. Cats have a wide range of ""vocabulary"", they could have added some purrs and fighting meows, at least
- for a free game, I shouldn't complain much, but I don't like the freemium schemes, luring people into a game, then give more content than the original through a DLC. This game was designed like that from the start, both the free game and the DLC were released on the same day. The DLC is pretty cheap, but let's say it was not quite what I was expected. I'll make a DLC review separately

Overall, HIDDEN CATS: The last of cats is a good game, it's also free (for real) and you can unlock all the achievements without buying the DLC. I'd say the DLC is more for the hard core fans of the hidden objects genre.",False,0,0.5161290168762207,1724770114
2907010,HIDDEN CATS: The last of cats,Whoever made the extra level is a troll,False,0,0.4761904776096343,1735967348
3401490,Replicube,"The game is lots of fun for a bit, It really is a great game based around programming and help people understand and aspecially visualize the process of it all.

But after the tutorial and intro it gets just tidiouse... 
there is no way to nicely streamline the process and save your work across levels, like for example, importing files in the game to seperate somewhat larger systems if one really wants to go all out.
The puzzles them selves also get a little too abstract to just easily translate into an nice script and as a result just feel a bit clunky and tidiouse to preform.

This game is overall a really good one, but cost of the game does not compare what you actually get out of it.",False,1,0.52173912525177,1769979889
3401490,Replicube,"The game is lots of fun for a bit, It really is a great game based around programming and help people understand and aspecially visualize the process of it all.

But after the tutorial and intro it gets just tidiouse... 
there is no way to nicely streamline the process and save your work across levels, like for example, importing files in the game to seperate somewhat larger systems if one really wants to go all out.
The puzzles them selves also get a little too abstract to just easily translate into an nice script and as a result just feel a bit clunky and tidiouse to preform.

This game is overall a really good one, but cost of the game does not compare what you actually get out of it.",False,1,0.52173912525177,1769979889
3103780,DRAPLINE,"Cool and cute game that is all about managing ""wild"" side of a dragon. 

My negative review is due to the fact that there is NO GALLERY / CG / EVENT's pertaining to the ""nichijou"" or everyday life with the dragon. There is no cutscenes or still images pertaining how the ""trainer"" bonds or spends time with the dragon. 

In other games that are Visual Novels player would unlock certain routes and be rewarded with short segment accompanied with CG's that will show how main protagonist grows closer to the chosen heroine. THERE IS NOTHING LIKE THAT HERE. 

It's MENU simulator. There is very little interactions with the ""dragon"" and her responses are also very limited. 
What a shame.",False,1,0.4853217601776123,1766311965
3103780,DRAPLINE,"Cool and cute game that is all about managing ""wild"" side of a dragon. 

My negative review is due to the fact that there is NO GALLERY / CG / EVENT's pertaining to the ""nichijou"" or everyday life with the dragon. There is no cutscenes or still images pertaining how the ""trainer"" bonds or spends time with the dragon. 

In other games that are Visual Novels player would unlock certain routes and be rewarded with short segment accompanied with CG's that will show how main protagonist grows closer to the chosen heroine. THERE IS NOTHING LIKE THAT HERE. 

It's MENU simulator. There is very little interactions with the ""dragon"" and her responses are also very limited. 
What a shame.",False,1,0.4853217601776123,1766311965
2703850,Rooftops & Alleys: The Parkour Game,tbh i dont really like the new one its kinda stupid having to work to get clothes and i wish i could go back to being able  to customize my person without having to work just to do it,False,0,0.5,1770419107
2703850,Rooftops & Alleys: The Parkour Game,"Wall running and wall climbing require the same input and the margin for error is razor thin, making it unbelievely frustrating when you lose a line because of it. Until the mechanics behind both inputs are either fundamentally changed, or made clearer, I can't recommend this game.",False,0,0.4901960790157318,1768616710
2703850,Rooftops & Alleys: The Parkour Game,"I really really liked this game especially before the 1.0 patch, however there are design and mechanic issues I dont particularly agree with

1. Trick Rush being fundamentally unfun and flawed
I dont think having a shrinking circle and asking the player to get a big combo is good gameplay, it's very restricting and forces the player to stick to a very small circle and plays against the insanely tight combo multiplier that demands you to constantly do tricks to sustain that combo (the multiplier runs out mid-air too so you have to be smart about it), call it skill issue but its not exactly fun to be already at half of the gold point threshold with your previous combo, and then having to catch up with another combo thats equally as big with the allowed area reduced significantly, so you have to awkwardly stick to an even smaller area or a cheesy spot because this parkour system isnt made with sudden and precise turning implemented (your character carries some sort of momentum so you cant exactly jolt them the other direction asap without breaking flow), I think it can be improved in these ways:

-remove the shrinking circle but keep the limited cone of area, better if its a square tbh
you can argue this removes some of the challenge, but my other suggestions can bring it back to a level that, in my opinion, can be more fun and compliments the established combo system
-increase point threshold or decrease timer
a easy basic fix that brings back some of the challenge
-sustaining the combo multiplier is what your score will depend on
 instead of being timer based, make it based on your multiplier and have the player try to achieve the score threshold with one score multiplier rather than a time limit. this would compliment the open area and force a player to be creative and plan out a route that will allow them to accrue the highest score in a single run, which addresses my main gripe in that trick rush is very restrictive and not fun and actively discourages player creativity.

2. The LT button
I think the LT button is kind of clunky and a little unintuitive, its very context sensitive and is sometimes frustrating to deal with, I think it should still allow the character to initiate a climb even if the wall isnt high enough to climb over so that it feels more consistent to use, as well as general issues with the camera being the deciding factor to whether or not a wall climb will turn into a wall run, but maybe thats the fault of the camera rather than the climb button itself, regardless there is jank and I think it could be improved, it also applies to ziplines too, where it demands you to time your zipline grab rather than it automatically happening when someone has the button held, which is very misleading as the moveset says to hold LT rather than to time and then hold, a nitpick but just something that makes it feel unintuitive.

3. The (Lack of) Ability to Modify Your Controls
This is a basic QOL thing thats very baffling to not have, the ability being able to change your keybinds and have options is such an essential thing for most games and it just sucks massively and detracts from this game to not have that option, especially since the binds for MnK are not exactly the best. As well as camera smoothing being there by default and no way to turn it off, its just honestly very limiting to not have the option to have it turned off, or not having a ""toggle LT"" mode, or just being allowed to bind your boost (which is necessary for combos) to anything BUT r3 (I find it these buttons very weird and jank to use).  Just very weird overall

4. Progression System, Combo System, and Extrinsic Value
I think having cosmetics tied to feathers/events that you complete is kind of ass, it turned me off from playing the game honestly, I was from the EA period and having stuff I technically already had and didn't need to grind for be walled off by events made me feel like I was being forced to play a certain way rather than allowing me to just enjoy the game and progress naturally because of it. Personal biases aside I think a better way to implement a progression system to this game is a leveling system rather than a set amount of tokens you acquire from challenges, and a leveling system that actually rewards you for merely PLAYING the game, giving Extrinsic Value and purpose to the big score at the top left of your screen and actually forcing the player to interact with the Combo System outside of the events as there is no real tangible reason/reward to doing so and it just kind of feels like an afterthought when you're just playing around the map. An endless leveling system could also serve as ""reputation"" for the community and a small reward to experience players who chose to master the system to the point where they have bragging rights. It's just an odd design choice to force players to engage with the trick rush and runs by locking off customization items that are ultimately not worth the grind (literally just two color slots and some only have one). I feel like the progression system should reward you for playing rather than completing a list, and if you wanted to incentivize people to play the challenges there should be a ""weekly world leaderboard"" thing or a special unique item that is only unlockable through those challenges, the leaderboard thing would absolutely work as most players will optimize things when there is competition involved.

anyways, this game has very solid and great base mechanics, outside from a little jank, the core gameplay mechanics are FUN, even if the combo window can be too tight (you have a boost that stops the timer so its fine). however there are many issues around it that actively detract from the game and makes it hollow and at times frustrating to play, some parts feel unrewarding when you play and interact with the game the way it wants you to.  Wish these could be improved as these issues turn a relaxing high-skill ceiling game into a quite frustrating experience.",False,1,0.478723406791687,1768553417
2703850,Rooftops & Alleys: The Parkour Game,"Fun the mess about and do tricks, challenges are way too grindy which makes it feel like the game is artificially boosting it's play time.",False,0,0.5,1768879447
2703850,Rooftops & Alleys: The Parkour Game,worth 10 bucks not 40,False,3,0.4961831867694854,1768391243
2703850,Rooftops & Alleys: The Parkour Game,"Lovely game, if you have time to learn the controls which do work but are also a complete PITA to use",False,1,0.5238095521926879,1767107116
2703850,Rooftops & Alleys: The Parkour Game,tbh i dont really like the new one its kinda stupid having to work to get clothes and i wish i could go back to being able  to customize my person without having to work just to do it,False,0,0.5,1770419107
2703850,Rooftops & Alleys: The Parkour Game,"Wall running and wall climbing require the same input and the margin for error is razor thin, making it unbelievely frustrating when you lose a line because of it. Until the mechanics behind both inputs are either fundamentally changed, or made clearer, I can't recommend this game.",False,0,0.4901960790157318,1768616710
2703850,Rooftops & Alleys: The Parkour Game,I dont get why the devs can add everything EXCEPT custom keybinds. I hate how A is jump and also a trick button. How is this still an issue while adding photo modes and level editors?? How hard can it be to give us custom controls hollyyyyyy,False,5,0.5318953394889832,1765312078
2703850,Rooftops & Alleys: The Parkour Game,"I really really liked this game especially before the 1.0 patch, however there are design and mechanic issues I dont particularly agree with

1. Trick Rush being fundamentally unfun and flawed
I dont think having a shrinking circle and asking the player to get a big combo is good gameplay, it's very restricting and forces the player to stick to a very small circle and plays against the insanely tight combo multiplier that demands you to constantly do tricks to sustain that combo (the multiplier runs out mid-air too so you have to be smart about it), call it skill issue but its not exactly fun to be already at half of the gold point threshold with your previous combo, and then having to catch up with another combo thats equally as big with the allowed area reduced significantly, so you have to awkwardly stick to an even smaller area or a cheesy spot because this parkour system isnt made with sudden and precise turning implemented (your character carries some sort of momentum so you cant exactly jolt them the other direction asap without breaking flow), I think it can be improved in these ways:

-remove the shrinking circle but keep the limited cone of area, better if its a square tbh
you can argue this removes some of the challenge, but my other suggestions can bring it back to a level that, in my opinion, can be more fun and compliments the established combo system
-increase point threshold or decrease timer
a easy basic fix that brings back some of the challenge
-sustaining the combo multiplier is what your score will depend on
 instead of being timer based, make it based on your multiplier and have the player try to achieve the score threshold with one score multiplier rather than a time limit. this would compliment the open area and force a player to be creative and plan out a route that will allow them to accrue the highest score in a single run, which addresses my main gripe in that trick rush is very restrictive and not fun and actively discourages player creativity.

2. The LT button
I think the LT button is kind of clunky and a little unintuitive, its very context sensitive and is sometimes frustrating to deal with, I think it should still allow the character to initiate a climb even if the wall isnt high enough to climb over so that it feels more consistent to use, as well as general issues with the camera being the deciding factor to whether or not a wall climb will turn into a wall run, but maybe thats the fault of the camera rather than the climb button itself, regardless there is jank and I think it could be improved, it also applies to ziplines too, where it demands you to time your zipline grab rather than it automatically happening when someone has the button held, which is very misleading as the moveset says to hold LT rather than to time and then hold, a nitpick but just something that makes it feel unintuitive.

3. The (Lack of) Ability to Modify Your Controls
This is a basic QOL thing thats very baffling to not have, the ability being able to change your keybinds and have options is such an essential thing for most games and it just sucks massively and detracts from this game to not have that option, especially since the binds for MnK are not exactly the best. As well as camera smoothing being there by default and no way to turn it off, its just honestly very limiting to not have the option to have it turned off, or not having a ""toggle LT"" mode, or just being allowed to bind your boost (which is necessary for combos) to anything BUT r3 (I find it these buttons very weird and jank to use).  Just very weird overall

4. Progression System, Combo System, and Extrinsic Value
I think having cosmetics tied to feathers/events that you complete is kind of ass, it turned me off from playing the game honestly, I was from the EA period and having stuff I technically already had and didn't need to grind for be walled off by events made me feel like I was being forced to play a certain way rather than allowing me to just enjoy the game and progress naturally because of it. Personal biases aside I think a better way to implement a progression system to this game is a leveling system rather than a set amount of tokens you acquire from challenges, and a leveling system that actually rewards you for merely PLAYING the game, giving Extrinsic Value and purpose to the big score at the top left of your screen and actually forcing the player to interact with the Combo System outside of the events as there is no real tangible reason/reward to doing so and it just kind of feels like an afterthought when you're just playing around the map. An endless leveling system could also serve as ""reputation"" for the community and a small reward to experience players who chose to master the system to the point where they have bragging rights. It's just an odd design choice to force players to engage with the trick rush and runs by locking off customization items that are ultimately not worth the grind (literally just two color slots and some only have one). I feel like the progression system should reward you for playing rather than completing a list, and if you wanted to incentivize people to play the challenges there should be a ""weekly world leaderboard"" thing or a special unique item that is only unlockable through those challenges, the leaderboard thing would absolutely work as most players will optimize things when there is competition involved.

anyways, this game has very solid and great base mechanics, outside from a little jank, the core gameplay mechanics are FUN, even if the combo window can be too tight (you have a boost that stops the timer so its fine). however there are many issues around it that actively detract from the game and makes it hollow and at times frustrating to play, some parts feel unrewarding when you play and interact with the game the way it wants you to.  Wish these could be improved as these issues turn a relaxing high-skill ceiling game into a quite frustrating experience.",False,1,0.478723406791687,1768553417
2703850,Rooftops & Alleys: The Parkour Game,"      I want to like this game, but it makes that hard to do. First of all, ziplines. A core part of some of the level design, and used in trial challenges. The most finnicky and tight stuff to activate. Sometimes you straight up won't grab it no matter how you time it or where at. I thought within range of the yellow cord and climbing, which, yes, worked. But would also decisively not work too. It also feels like no one tested these, as I cannot get a smooth run following the checkpoints. Almost as if any sort of failure was not accounted for. For example. Two, prime examples actually, both in Sunset Paradise. An alley run and ground/rooftop run. In the Alley run, there is red wall that you wall jump to, and are supposed to wall run along. A majority of the time, you click to climbing a rooftop ledge that is out of view during this. The checkpoints lead you this high. The second one has you jump down into the plaza to start, and has you wall eject up to a rooftop. You can't. You can, but not at all in a smooth and steady run. You get two jumps in and the architecture of the two adjacent buildings angles inward and makes you drop. I can't get a single bronze in trials because of stuff like this. I am following instructions. And it feels like I just shouldn't be doing any of this here. Like the map just barely fits the given purpose. I feel better doing my own thing than the trials, because none of that goes smoothly.

     Another problem. Ledges. So much of this game does not gel with me, because it is targeted towards Skate or Jet Set fans and players. So, when I pop off a trick, and smoothly stick the landing on top of, say, a wall, or a ledge, I would be rewarded. With the ability to keep going. This just snaps you into ragdoll, like you broke a core rule. It's one thing when you vault, that works fine. But doing a flip and landing on it? Heh, chill yourself kid. This ain't Skate. You'd think that wouldn't be a problem. It costs me time in trials. That's a big problem. Also, there are bumps and ledges you can barely see. Oh, you don't believe me? Sounds off? Plywood boards. These are solely an aesthetic thing. But have their own model. With collision. This stops your flow. So. Much. It feels out of nowhere, cruel and nasty, and I know it wasn't at all intended, because the thing's paper thin and has like, no use in platforming besides as like, a jumpoff marker. Which, uh . . . yeah, knowing what it can do, I'd prefer not.

     And then Trick Runs. The only challenges I can gold. And that's not a good thing. They can consist of racking up three simple tricks in a time limit to get a desired score. There is a barrier that shrinks around you. If you are outside that barrier, your tricks do not count. So what I do is stick unnaturally tight to start, and just go in tight circles doing the same three tricks. Now imagine doing this maybe up to three times for most levels. It is an uninspiring task of tedium that demands no learning curve out of you. Also, the friggin' plywood is right there on one of em'. Did they do that to mess with you? No. They just didn't test this enough. Or maybe at all.

     Would I recommend this? Not right now, no. For beginners, it's not forgiving. But that's mostly the level design. And so, for Skate veterans even, I also would not recommend this to. It needs fixing. Ledges shouldn't be run enders if you stick the landing. Ziplines need to be a thousand times more forgiving. Revoke collision on a solely decorative object. Better guide players on the runs, or just rework the base maps so it actually goes like someone ran through this, because it's almost no dice on certain ejects or wall runs. I cannot even foresee myself doing these uninterrupted. I can't get bronze. The lowest bar for trials. I- I looked at the tutorials, okay, I can do the moveset. I can rack things up. I know how to climb, and vault and I can do THOSE in succession. But this wall just won't work the way I want it to. This plywood board sent me flying higher than any of my jumps could. I won't grab the zipline, HOW 
 C O U L D  YOU GET A BEST TIME??? I'm dying, I can feel myself shrivel. And again. Trick Runs don't help me feel better. They are no fun. I can get why the achievement stats are like this. People are having fun. They're just not having fun playing the game part. Or . . . the challenges. I can get a badass run on my own, but tell me to go YOUR route and I just don't feel like I'm supposed to even be here.

     Just giving an honest review. I hope it does get better. I know there's only so much to expect . . .
But really, stop that crap with the plywood, I am 100% sure that shouldn't even be happening, and it has way too consistent stopping power. It's not even rarely. I am very acquainted with this splintery bastard in the 4 hours of me playing.",False,2,0.4764776825904846,1767568951
2703850,Rooftops & Alleys: The Parkour Game,"The developer of this game is a liar and a downright scammer. He made dozens of promises for the gameplay (ie. one long continuous map like you see in the skate games) that we have not and clearly never will see. There's only a few tricks to choose from, the gameplay is janky and unpolished, and so is the rest of the game. This game is fun for about a grand total of 2 hours, and then it's stale forever. Even with the updates.",False,1,0.4578177630901336,1764103670
2703850,Rooftops & Alleys: The Parkour Game,All of the time trials are rigged. -_- You can never get gold medals and there is always something glitchy that messes you up. It is the worst parkour game ever and all of the controls are so weird. Don't play this game. It's a waste of money.,False,1,0.441651165485382,1763831159
2703850,Rooftops & Alleys: The Parkour Game,"Physics is so off it's just laughable. It's a parkour-themed arcade racing, which plays like a quick-time-event-simulator. Feels like mobile gaming in 2010. Makes me wonder who are those thousands of bat sheeet crazies, upvoting this? Just think about walking the same streets with that kind of biological waste! :D",False,4,0.3810053169727325,1766524506
2703850,Rooftops & Alleys: The Parkour Game,"This is th emost terrible game I have ever seen in 30 years (do not cage about the gamepad)! You are not able to remap key on your keyboard. You need to use 4-5 different key to make one move! 
Grpahics is poor, controls are terrible..waste of money! This game I consider as a scam, literally.",False,0,0.3744711279869079,1762880665
2703850,Rooftops & Alleys: The Parkour Game,"WHY DO THEY HAVE UNLOCKABLE THINGS
HOW ARE YOU SUPPOSED TO GET AROUND IF THE PIGEON IS LOCKED",False,1,0.4724255800247192,1762792516
2703850,Rooftops & Alleys: The Parkour Game,"THIS SHIT IS SO ASS SO SO SO MANY BUGS SO MANY BUGS THAT MAKE YOU IMPOSSIBLE TO TAG ITS JUST UN FAIR DONT BUY THIS
",False,0,0.4761904776096343,1764176695
2703850,Rooftops & Alleys: The Parkour Game,"Fun the mess about and do tricks, challenges are way too grindy which makes it feel like the game is artificially boosting it's play time.",False,0,0.5,1768879447
2703850,Rooftops & Alleys: The Parkour Game,holy hell skill issue wall running and ledge grab so fickle. if they fixed it or made more distinct difference it be thumbs up,False,0,0.5,1764417025
2703850,Rooftops & Alleys: The Parkour Game,"you do not get free outfits you have to do shit which is ass 2/10
",False,0,0.3607184886932373,1765644401
2703850,Rooftops & Alleys: The Parkour Game,Game was great until they locked the damn pigeon,False,2,0.4804793000221252,1767270731
2703850,Rooftops & Alleys: The Parkour Game,There should be a demo for stuff like this.,False,6,0.5406818389892578,1767635080
2703850,Rooftops & Alleys: The Parkour Game,worth 10 bucks not 40,False,3,0.4961831867694854,1768391243
2703850,Rooftops & Alleys: The Parkour Game,i want a refund!!!,False,0,0.4078954756259918,1766899109
2703850,Rooftops & Alleys: The Parkour Game,"WONT START UP
",False,0,0.4807692468166351,1767333674
2382520,Erenshor,"While the concept of SimPlayers is interesting, in practice they feel much more like traditional NPCs than actual simulated players. They don’t meaningfully quest or progress through content; they mostly just exist in the world and wander around. Because of this, the illusion of a living MMO breaks fairly quickly.
Class balance is another issue, especially when playing Duelist. As a Duelist, my damage feels significantly lower than that of SimPlayers, to the point where I often feel like the weakest member of my own group. SimPlayers consistently outperform the player in combat, which makes personal skill and class choice feel less impactful.
The combat itself also suffers from poor feedback. Hits often lack impact, animations and sound effects don’t clearly communicate successful strikes or effective ability use, and it’s difficult to tell when you’re playing well versus simply being carried by your party. This makes combat feel flat and unsatisfying, especially in longer fights.
These issues combine into a larger gameplay problem: the most effective way to play is simply to recruit strong SimPlayers and let them carry you. There’s very little incentive to rely on your own combat ability or decision-making when SimPlayers can do most of the work more efficiently. As a result, progression can feel passive rather than rewarding.
Lastly, the chat system hurts immersion more than it helps. Dialogue lines repeat very frequently and lack context or variation, making conversations feel shallow and artificial. Over time, this repetition becomes distracting and reinforces the feeling that SimPlayers are scripted NPCs rather than believable characters.
Overall, Erenshor has a compelling idea and atmosphere, but these issues make it difficult to stay immersed or feel like the player is truly at the center of the experience.",False,10,0.5279381275177001,1768995629
2382520,Erenshor,"I don't feel like I deal enough damage and I am required to party up with sim players for every quest, there isn't enough things to do, I ran around an entire zone to only find two quests that aren't even in the starting level range of where the game began. I want to like this game since I love classic rpgs but I'm gunna wait a while for this one. Just disappointed.",False,1,0.3775390982627868,1770223416
2382520,Erenshor,"This fails as a game and as a virtual social world simulator.

As a game the combat is bad, the animations are bad, the UI is bad and optimization is REALLY bad.
As a MMO the simplayers are dumb, they feel like robots that only know how to reply to like 10 things.",False,0,0.3719750046730041,1770136403
2382520,Erenshor,"Leveling simulator	-50.00%
Questing simulator	-50.00%
Talking simulator	-50.00%

Total -150% (FFF)",False,0,0.3303437530994415,1768790280
2382520,Erenshor,Community manager and dev are racist,False,0,0.2790193855762481,1769380429
2382520,Erenshor,"I really wanted to like it, but everything just feels so... sticky. Targeting mobs feels bad, starting attacks feels bad, movement feels bad, interfacing with the UI feels bad, everything just has a heavy coating of friction to get anything done. Even trying to trade and buy items feels bad.

I really like the idea behind the game though, but I would trade in a few of those 35+ zones for the UI / UX and movement experience to get more polish instead. I can't really recommend it in the modern gaming landscape, but I think it would have been a standout 10-15 years ago.",False,9,0.4606075286865234,1765637331
2382520,Erenshor,"This is probably great for those that it's for, but it doesn't seem to be for me.

Notably, it's a ""single player MMO"" not in that it's designed with a lot of solo content and bots to replace groups for group content - instead, it's a ""single-player MMO"" in that you're expected to always be in a party with and managing a number of bots.",False,7,0.438756912946701,1763068932
